,Görüş,Clean,kelimeler2,sonuçlar,label,binary_sonuçlar
259,Ürüne diyecek çok hepsiburadaya hızlı teslimat için teşekkür çok ??,ürüne diyecek çok hepsiburadaya hızlı teslimat için teşekkür çok ? ?,"çok, çok",2.0,1,1
260,Hediye verdiğim için ürünün performansını bilmiyorum.,hediye verdiğim için ürünün performansını bilmiyorum .,,0.0,1,-1
261,ürün güzel paketlenmişti zarar görmeyecek şekilde şişme naylon ile paketlenmişti  hiç bir sıkıntı yaşamadım teşekkürler H.B,ürün güzel paketlenmişti zarar görmeyecek şekilde şişme naylon ile paketlenmişti hiç bir sıkıntı yaşamadım teşekkürler h . b,"güzel, hiç",-0.25699107649147934,1,0
262,philips kalitesi... önce anneme memnun kalincada kardeşime de  aldim,philips kalitesi ... önce anneme memnun kalıncada kardeşime de aldım,"önce, memnun, kalın",0.2626764556659803,1,1
263,Ürün çok Güzel paketlenmiş mükemmel kalitede,ürün çok güzel paketlenmiş mükemmel kalitede,"çok, güzel, mükemmel",1.4989106753812635,1,1
264,Çok kaliteli en ufak tozları bile zorluk çekmiyor fiyatı da gayet uygun tavsiye ederim,çok kaliteli en ufak tozları bile zorluk çekmiyor fiyatı da gayet uygun tavsiye ederim,"çok, en, ufak, bile, zor, gayet, uygun",0.798460023278718,1,1
265,"Bence fiyatına göre iyi kullanışlılığı basit kullanma kılavuzuna bakmaya bile ihtiyaç duymazsınız  hızlı ısınıyor kargodan sağlam bi şekilde geldi paketlenmesi iyi çalışınca biraz koku var 1 ,2 saat aralıklarla çalıştırıp havalanırdım kokusu gitti sayılır bi şey pişirmedigim için nasıl performans sergiler bilmiyorum açık rezidans tek gözüme batan kısım turbo faninin sanki formaliteden koyulmuş gibi olması bilgisayar kasasındaki fana benziyor ??","bence fiyatına göre iyi kullanışlılığı basit kullanma kılavuzuna bakmayabile ihtiyaç duymazsınız hızlı ısınıyor kargodan sağlam bir şekilde geldi paketlenilmesi iyi çalışınca biraz koku var 1 , 2 saat aralıklarla çalıştırıp havalanırdım kokusu gitti sayılır bir şey pişirmediğim için nasıl performans sergiler bilmiyorum açık rezidans tek gözüme batan kısım turbo fanının sanki formaliteden koyulmuş gibi olması bilgisayar kasasındaki fana benziyor ? ?","iyi, basit, sağlam, iyi, biraz, nasıl, açık, tek, turbo, sanki",0.7334885247858656,1,1
266,piyasaya gore cok uygun fiyata aldim 1 sene olmak uzere hicbir problemi yok tesekkur ederiz,piyasaya göre çok uygun fiyata aldım 1 sene olmak üzere hiçbir problemi yok teşekkür ederiz,"çok, uygun, yok",0.061002178649237404,1,1
267,Ürün gerçekten çok güzel ufacık dolapta kolaylıkla saklanabilir. Çeyizim için aldım tavsiye ederim 😊😊,ürün gerçekten çok güzel ufacık dolapta kolaylıkla saklanabilir . çeyizim için aldım tavsiye ederim 😊😊,"gerçekten, çok, güzel, ufacık, kolay",1.616557734204793,1,1
268,Ne iyi ne kötü,ne iyi ne kötü,"iyi, ne, kötü",0.18415554958665353,1,1
269,çok memnunum.,çok memnunum .,"çok, memnun",1.2113289760348585,1,1
270,"İşlevsellik yönünden emsallerinden farkı yok, rahatlıkla ürün kalitesinin çok iyi olduğunu söyleyebilirim ve ihtiyacı olanlara salık verebilirim.","işlevsellik yönünden emsallerinden farkı yok , rahatlıkla ürün kalitesinin çok iyi olduğunu söyleyebilirim ve ihtiyacı olanlara salık verebilirim .","yok, rahat, çok, iyi",0.45315904139433555,1,1
271,Ürün güzel tavsiye ederim,ürün güzel tavsiye ederim,güzel,0.4553376906318083,1,1
272,Ürün güzel paketlenmiş hızlı bir şekildede teslim edildi.tavsiye ederim.,ürün güzel paketlenmiş hızlı bir şekildede teslim edildi . tavsiye ederim .,güzel,0.4553376906318083,1,1
273,"Çok hafif ve çekiş gücü gayet iyi geldi bana kolay saklanabilir ince bir yapısı var, kargo hızınıda beğendim","çok hafif ve çekiş gücü gayet iyi geldi bana kolay saklanılabilir ince bir yapısı var , kargo hızında beğendim","çok, hafif, gayet, iyi, kolay, ince, var",1.8518518518518516,1,1
274,"Fiyata göre çok başarılı, sadece ızgara teli biraz ince ve borcam kullanırken çöküyor, dikkatli olun, bu için kare tepsi kullanın","fiyata göre çok başarılı , sadece ızgara teli biraz ince ve borcam kullanırken çöküyor , dikkatli olun , bu için kare tepsi kullanın","çok, sadece, biraz, ince, bor",0.4374160623153371,1,1
275,On numara beş yıldız,on numara beş yıldız,,0.0,1,-1
276,"alır almaz kahve pişirdim. tadı güzel oldu. kahve çiğ kalmadı. köpüğü de
oldu. alınabilir",alır almaz kahve pişirdim . tadı güzel oldu . kahve çiğ kalmadı . köpüğü de oldu . alınabilir,"güzel, çiğ",0.43478974542632887,1,1
277,göründündüğünden daha da güzel,göründürdüğünden daha da güzel,"daha, güzel",0.7821350762527233,1,1
278,beğenerek kullanıyorum,beğenerek kullanıyorum,,0.0,1,-1
279,"Evet. Memnun kaldım. Ürün paketinde geldi. Şimdi kullanım klavuzunu
inceliyoruz. Ürünün 6-7 yıl önceki hali vardı bizde motoru yanmıştı
sanırım motoru yanmasın diye tasarımda baya düzenlemeler yapmışlar çok
daha şık ve güvenli olmuş.",evet . memnun kaldım . ürün paketinde geldi . şimdi kullanım klavuzunu inceliyoruz . ürünün 6-7 yıl önceki hali vardı bizde motoru yanmıştı sanırım motoru yanmasın diye tasarımda baya düzenlemeler yapmışlar çok daha şık ve güvenli olmuş .,"evet, memnun, şimdi, var, çok, daha",1.7407407407407407,1,1
280,kızartma yapmak artık benım ıcın o kadar kolay kı yag ıle hasırnesır olmadan kızartmalarımı pratık bır sekılde yapıyorum ne kadar yag koydugum bellı oluyor kızartmalarım asla yag cekmıyor yapısmıyor hızlıca oluverıyor harıka urun tavsıye ederım,kızartma yapmak artık benim için o kadar kolay ki yağ ile haşirleşir olmadan kızartmalarımı pratik bir şekilde yapıyorum ne kadar yağ koyduğum belli oluyor kızartmalarım asla yağ çekmiyor yapışmıyor hızlıca oluveriyor harika ürün tavsiye ederim,"artık, kolay, ne, belli, asla, harika",0.25955770436028286,1,1
281,Tesekkürler,teşekkürler,,0.0,1,-1
282,hem tost için hem de bayatlamış ekmekleri kızartmak için kullanıyoruz çıtır çıtır ekmekler oluyor fiyat olarak cok uygun ve performans cok başarılı,hem tost için hem de bayatlamış ekmekleri kızartmak için kullanıyoruz çıtır çıtır ekmekler oluyor fiyat olarak çok uygun ve performans çok başarılı,"çok, uygun, çok",2.0610021786492374,1,1
283,"arçelik garantisi altında 4 programlı çelik kazanlı, alınabilecek en
uygun makine","arçelik garantisi altında 4 programlı çelik kazanlı , alınabilecek en uygun makine","en, uygun",0.1786492374727669,1,1
284,Erken teslimat oldu çok teşekkür ederim ürününüz çok güzel ♥️,erken teslimat oldu çok teşekkür ederim ürünün çok güzel ♥️,"erken, çok, çok, güzel",2.459694989106754,1,1
285,Ürünü alalı tam iki yıl oldu ... Hiç bir sıkıntısı yok tavsiye ederim hem ucuz hem kaliteli... tekrar teşekkürler...,ürünü alalı tam iki yıl oldu ... hiç bir sıkıntısı yok tavsiye ederim hem ucuz hem kaliteli ... tekrar teşekkürler ...,"tam, hiç, yok, ucuz",-1.5946817082997582,1,0
286,Biraz agir ama cok begendim,biraz ağır ama çok beğendim,"biraz, ağır, çok",0.6438356164383562,1,1
287,Ürün gayet kaliteli ve çekim gücü çok güzel.Fakat eşim halıları süpüremiyor çünkü çekim gücü çok yüksek olduğu için tekerlekleri hareket etmiyor.Bu sıkıntı.Borusu bence çok tırt uyduruk birşey hiç yumuşak değil çok sert her an kırılacak gibi.Toz haznesi küçük olduğu için filtresini düzenli temizlerseniz verimli kullanırsınız.,ürün gayet kaliteli ve çekim gücü çok güzel . fakat eşim halıları süpüremiyor çünkü çekim gücü çok yüksek olduğu için tekerlekleri hareket etmiyor . bu sıkıntı . borusu bence çok trt uyduruk bir şey hiç yumuşak değil çok sert her an kırılacak gibi . toz haznesi küçük olduğu için filtresini düzenli temizlerseniz verimli kullanırsınız .,"gayet, çok, güzel, çok, yüksek, çok, uyduruk, hiç, yumuşak, çok, sert, küçük",3.785597039424598,1,1
288,Ürün kalitesi çalışması ile güzel bi ütün ve önemlisi hızlı teslimat teşekkürler,ürün kalitesi çalışması ile güzel bir ütün ve önemlisi hızlı teslimat teşekkürler,güzel,0.4553376906318083,1,1
289,Daha önce kullandığım ütüm de philips marka bir ütü idi.çok memnundum.İhtiyacı olan birine verdim.PHİLİPS azur performns plus GC 2600 aldım.Gerçekten çok mükemmel ütülüyor kırışıklıklar çok çabuk açılıyor.Marka hakkını vermiş...tavsiye ederim.Sipariş çok kısa sürede ve özenle paketlenmiş olarak geldi.  Çok teşekkürler HEPSİBURADA,daha önce kullandığım ütüm de philips marka bir ütü idi . çok memnundum . ihtiyacı olan birine verdim . philips azur performans plus gc 2600 aldım . gerçekten çok mükemmel ütülüyor kırışıklıklar çok çabuk açılıyor . marka hakkını vermiş ... tavsiye ederim . sipariş çok kısa sürede ve özenle paketlenmiş olarak geldi . çok teşekkürler hepsiburada,"daha, önce, çok, memnun, gerçekten, çok, mükemmel, çok, çabuk, çok, kısa, paket, çok",5.786492374727668,1,1
290,"Guclu motoru var, severek kullaniyoruz.","güçlü motoru var , severek kullanıyoruz .",,0.0,1,-1
291,Ürün kaliteli ve kargo hızlı bir şekilde elime ulaştı hiç bir sıkıntı yok teşekkür ederim,ürün kaliteli ve kargo hızlı bir şekilde elime ulaştı hiç bir sıkıntı yok teşekkür ederim,"hiç, yok",-1.7123287671232876,1,0
292,"Mağaza güvenilir hızlı kargo mini buzdolabı büro yada yalnız yaşayanlar
için ideal ama benim gibi bulaşık makinasının yerine koymayı
düşünürseniz bir tik büyüğü 140 lt almanızı tavsiye ederim o tam
oturacakmış.tavsiye ederim.",mağaza güvenilir hızlı kargo mini buzdolapı büro yada yalnız yaşayanlar için ideal ama benim gibi bulaşık makinasının yerine koymayı düşünürseniz bir tık büyüğü 140 lt almanızı tavsiye ederim o tam oturacakmış . tavsiye ederim .,"mini, yalnız, büyük, tam",0.08713104724385953,1,1
293,Bir iki yorum üzerine hemen koşup tost yaptım.Arçelik 2400 watta %100 dersem bu 1800 watt olmasına rağmen % 90 eder diyebilirim.Görüntüsü ise çok hoş.Tezgah üstünde sevimlilikle durabilir.,bir iki yorum üzerine hemen koşup tost yaptım . arçelik 2400 watta %100 dersem bu 1800 watt olmasına rağmen % 90 eder diyebilirim . görüntüsü ise çok hoş . tezgah üstünde sevimlilikle durabilir .,"hemen, çok, hoş, sevimli",1.0806100217864922,1,1
294,"Ofiste kullanmak için aldım çok kaliteli bir ürün,artık soğuk yemek yemiyoruz","ofiste kullanmak için aldım çok kaliteli bir ürün , artık soğuk yemek yemiyoruz","çok, artık, soğuk",1.0124451607126868,1,1
295,"Ürün anlatıldığı gibiydi. Çekişi çok iyi. Montajı kolay. Boş yere 3 4
katı fiyatlar ödemeye gerek yok. Teşekkürler.",ürün anlatıldığı gibiydi . çekişi çok iyi . montajı kolay . boş yere 3 4 katı fiyatlar ödemeye gerek yok . teşekkürler .,"çok, iyi, kolay, boş, yok",0.46529083475094746,1,1
296,Hangi parçasını kullanırsanız kullanın hiç Bi sıkıntı çıkmayan çok güzel bir ürün 😀tefal kalitesi,hangi parçasını kullanırsanız kullanın hiç bir sıkıntı çıkmayan çok güzel bir ürün Tefal kalitesi,"hangi, hiç, çok, güzel",0.7495448712209389,1,1
297,şahane tavsiye ederim çokta uygun kullanisli,şahane tavsiye ederim çokta uygun kullanışlı,"şahane, çok, uygun",1.074074074074074,1,1
298,kullanişlı,kullanışlı,,0.0,1,-1
299,sipariş teslimat süresi her şey 10 numara  ürünü açtık denemedik daha görüntü güzel sağlam bir şekilde elimize ulaştı,sipariş teslimat süresi her şey 10 numara ürünü açtık denilemedik daha görüntü güzel sağlam bir şekilde elimize ulaştı,"daha, güzel, sağlam",0.8387799564270152,1,1
300,"Pratik hızlı, keyifle kullanıyorum","pratik hızlı , keyifle kullanıyorum",,0.0,1,-1
301,"Ürünü aldım çok memnun kaldım hafif olmasına rağmen çok güzel ütülüyor
ayrıca buharı kuvvetli ısı derecesi kararlı alacak olanlara öneriyorum",ürünü aldım çok memnun kaldım hafif olmasına rağmen çok güzel ütülüyor ayrıca buharı kuvvetli ısı derecesi kararlı alacak olanlara öneriyorum,"çok, memnun, hafif, çok, güzel, ayrıca",2.7777777777777777,1,1
302,kolay ütü pratik  kireç gözü mükemmel,kolay ütü pratik kireç gözü mükemmel,"kolay, mükemmel",0.12854030501089325,1,1
303,"Ürünü çok beğendim , özellikle bizi diğer kargo firmalarıyla uğraştırmadığınız için ayrıca teşekkür ederiz.","ürünü çok beğendim , özellikle bizi diğer kargo firmalarıyla uğraştırmadığınız için ayrıca teşekkür ederiz .","çok, özellikle, diğer, ayrıca",1.1742919389978215,1,1
304,fiyatina gore iyi 😊,fiyatına göre iyi 😊,iyi,0.4008714596949891,1,1
305,süper bir alışveriş oldu.,süper bir alışveriş oldu .,süper,0.0457516339869281,1,1
306,tavsiye ederim onca para baska markalara vereceginize  alınız 4 programlı ideal   ayrıca içindeki sepet demir  plastık degil  arçelik   garantisinde,tavsiye ederim onca para başka markalara vereceğinize alın 4 programlı ideal ayrıca içindeki sepet demir plastik değil arçelik garantisinde,"onca, başka, ayrıca, sepet",0.10208314680514516,1,1
307,"Ürün anlatıldığı gibi.Satici ertesi gün kargolanir dedi ama 2 kere mesaj
yazdım 2. gün kargolandı.Yurtiçi kargo çok hızlı ürünü 1 günde
Antalya'ya ulaştırdı.",ürün anlatıldığı gibi . satıcı ertesi gün kargolanır dedi ama 2 kere mesaj yazdım 2. gün kargolandı . yurtiçi kargo çok hızlı ürünü 1 günde antalya'ya ulaştırdı .,"ertesi, yurtiçi, çok",1.028322440087146,1,1
308,Gayet memnunum,gayet memnunum,"gayet, memnun",0.3790849673202614,1,1
309,çok memnun kaldım teşekkürler trendyol,çok memnun kaldım teşekkürler trendyol,"çok, memnun",1.2113289760348585,1,1
310,En iyi tarafı sessiz olması. Güçlü bir makine. 2016 Ağustostan beri kullanıyorum. Gönül rahatlığıyla tavsiye ediyorum.,en iyi tarafı sessiz olması . güçlü bir makine . 2016 ağustostan beri kullanıyorum . gönül rahatlığıyla tavsiye ediyorum .,"en, iyi, rahat",0.5708061002178649,1,1
311,"BU ÜTÜYÜ ALIRKEN ÇOK ARAŞTIRDIM, ÖNCELİKLE KÖTÜ YORUMLARA BAKTIM EN PAHALISIDAN EN UCUZUNA KADAR HEPSİNDEN DERTLİ İNSANLAR. ÇOK KAFAM KARIŞTI BENDE HAFİF OLMASI VE MAKUL OLMASI SEBEBİYLE BU ÜRÜNÜ ALDIM. OLDUKÇADA MEMNUN KALDIM. ÜTÜ ISINMADAN VE DE BUHAR MODU AÇIKKEN SU KOYARSAN BÜTÜN ÜTÜLER DAMLATIR HATTA AKITIR. İŞİN BİTTİĞİNDE DE İÇİNDE SU BIRAKMAYACAKSIN. ADAMLAR KULLANMA KLAVUZUNDA YAZMIŞLAR. BENCE ÇOK PARA VERMEYE GEREK YOK ZATEN PAHALI ÜTÜLERİN ÇOK AĞIR OLMASINDAN BAHSEDİLİYOR BU ÜTÜ GAYET HAFİF. TAVSİYE EDERİM.","bu ütüyü alırken çok araştırdım , öncelikle kötü yorumlara baktım en pahalısından en ucuzuna kadar hepsinden dertli insanlar . çok kafam karıştı bende hafif olması ve makul olması sebebiyle bu ürünü aldım . oldukçada memnun kaldım . ütü ısınmadan ve de buhar modu açıkken şu koyarsan bütün ütüler damlatır hatta akıtır . işin bittiğinde de içinde su bırakmayacaksın . adamlar kullanma klavuzunda yazmışlar . bence çok para vermeye gerek yok zaten pahalı ütülerin çok ağır olmasından bahsediliyor bu ütü gayet hafif . tavsiye ederim .","çok, kötü, en, pahalı, en, ucuz, çok, hafif, makul, memnun, açık, bütün, çok, yok, zaten, pahalı, çok, ağır, gayet, hafif",3.2282657355179514,1,1
312,nihayet aradığım ürünü buldum,nihayet aradığım ürünü buldum,,0.0,1,-1
313,fiyatına göre çok iyi performans memnunum iki tane başlığı var,fiyatına göre çok iyi performans memnunum iki tane başlığı var,"çok, iyi, memnun, var",1.7625272331154684,1,1
314,Ürün güzel işlevini yerine getiriyor,ürün güzel işlevini yerine getiriyor,güzel,0.4553376906318083,1,1
315,Çok hızlı kargo ve güvenilir bir alışveriş oldu.  İlk defa bu siteden ürün aldım ama süreçten memnun kaldım. Ürün çok süper değil çekiş gücü küvetli ama parçaları çok basit.,çok hızlı kargo ve güvenilir bir alışveriş oldu . ilk defa bu siteden ürün aldım ama süreçten memnun kaldım . ürün çok süper değil çekiş gücü küvetli ama parçaları çok basit .,"çok, ilk, memnun, çok, süper, çok, basit",3.361655773420479,1,1
316,Çok teşekkürler,çok teşekkürler,çok,1.0,1,1
317,mükembelllllll,mükembelllllll,,0.0,1,-1
318,Hizli kargolama ve kaliteli bir urun,hızlı karyolama ve kaliteli bir ürün,,0.0,1,-1
319,"Ürün sipariş verdiğim gün kargoya verildi, 2 gün içinde Horoz Lojistik ile Ankara adresime teslim edildi, katıma çıkardı, 1 gün sonra da servis kurulumunu yaptı.
Ürün sessiz çalışıyor, iç hacmi ve kalitesi gayet iyi, muadillerine gore de fiyatı gayet uygundu. Vestel garantisi de olduğu için kaçırılmayacak bir ürün. Tavsiye ederim.","ürün sipariş verdiğim gün kargoya verildi , 2 gün içinde horoz lojistik ile ankara adresime teslim edildi , katıma çıkardı , 1 gün sonra da servis kurulumunu yaptı . ürün sessiz çalışıyor , iç hacmi ve kalitesi gayet iyi , muadillerine göre de fiyatı gayet uygundu . vestel garantisi de olduğu için kaçırılmayacak bir ürün . tavsiye ederim .","sonra, gayet, iyi, muadil, gayet, uygun",0.8714596949891068,1,1
